screen_name,text,char_length
mschwimer,the most ridiculous thing is that  is suppose to be the gold standard yet they are not transparent or financially accountable for their recommendations.,152
mschwimer,you really think those guys would risk their reputations over a few million dollars? you really have no idea how the business world works.,138
mschwimer,and yes. they are all available to anyone that registers. registering is free for everyone. so all prior plays are available to the public.,139
mschwimer,what? of course you can see all prior picks. scroll to the bottom of records by sport and click to see all individual plays.,124
mschwimer,again if you think our picks are no good then you are the  person who should sign up! we are giving you ridiculous odds.,120
mschwimer,one of my favorite clips from real vision. its all about the team at jambos. they get all the credit for our pick recommendations.,130
mschwimer,the obvious lineup is ty guy key deandre mamadi. they are shooting over clark. his great d is mitigated. please tony make the adjustment.,137
mschwimer,thank you. feels good to get off the schneid. need to win my best bet today and then we could have a streak going!,114
mschwimer,yep! this is what happens when you win 5 8  %  of the time. it means you lose 4 2  %  of the time.,98
mschwimer,it's finally here!  the best baseball glove in the world can be purchased via direct order for the first time ever.  (1 /3 ),124
mschwimer,i'm assuming u r a phil's fan? ill give u some sweet phillies gear for this instead..way more than a 5 0  dollar value,118
mschwimer,a friend and fellow uva grad ginny hart is one of the best artists i know.  if you like art and creativity please follow,120
mschwimer,its all good. just pitch ur ass off and ill see u in spring training.  just make sure u punch tickets without walking anyone,124
mschwimer,if this message gets 1 2 0 0 0  s by the end of tonight's game 1  lucky fan will win a signed  jersey,101
mschwimer,"""don't matter who did what to who at this point. fact is we went to war and there ain't no turnin' back"" -slim charles",118
mschwimer,anyone know of a company that makes custom size t-shirts? i'm sick of xl's that r too short and xxl's that r too wide,117
mschwimer,great day in sports. jays win! uva sweeps florida st! somdev wins a doubles championship! jordan speith finishes top 1 0  at hilton head!,137
mschwimer,"i know yu didnt throw a perfect game. i didnt have enough characters to write ""almost."" i thought my followers would understand my point.",137
mschwimer,"for those of you making the comments like""yu's perfect game should count as half cuz it was against the astros"" know nothing about baseball",139
mschwimer,i choose the alliance chronograph.  i felt like it was the best combination of classy and modern of all the watches i looked at,127
mschwimer,spinal cord injury patients pay 2 5 0  thousand  per year for treatment. the very best insurance covers 1  month of the 1 2,123
mschwimer,i have been waiting for a company to put 1 3  sports at ur fingertips...  has done it! i love playing this on kinect,116
mschwimer,also when i get to 1 0  thousand  followers im picking someone at random and sending them a signed ball... it could be you!,123
mschwimer,""" come and meet  tonight from 6 :3 0 -7 :4 5 ! great chance to meet a  pitcher"" im excited to see everyone!",107
mschwimer,heading to lehigh valley in less than a week... cant find a furnished place to rent at a reasonable price. anyone got an idea?,126
mschwimer,random question. how many of you either invest your own money in the stock market or are interested in the stock market in general?,131
mschwimer,back on a plane... got an hour and a half to stay on twitter and answer and questions or just talk about anything... go!,120
mschwimer,women dont have to look the way i want... u r missing my point... i just dont find rail thin girls attractive... my opinion,123
mschwimer,gonna be in charlottesville thurs-sat for the step up to the plate dinner then going to clearwater for a mini camp sun-wed.should be fun!,137
mschwimer,you should be happy to know my mom wears all your jewelry and loves it. you can thank  for being a great sales woman,116
mschwimer,the good thing about  training is she fits it to u... it isnt a one size fits all joint... it will work for u,109
mschwimer,""" tv's on the plane and a/c works! things are looking up!!"" im just happy im on a plane and not a bus haha",106
mschwimer,""" i'd laugh if  &  were tweeting back & forth to each other in the same room"" we r 1 0  feet away... sad",104
mschwimer,that's awesome! good luck tonight. i'm active duty stationed @ scott afb and today me and my son are decked out in phillies gear!,129
mschwimer,"""  i made a bet with my parents that if i get you to tweet me i can go to your signing."" u win",94
mschwimer,embarrassing outing today... gonna be a long flight back... can't wait for the sun to come up tomorrow so i can forget about this,129
mschwimer,are you dirt skirting me? yoga pants?!?! taking wm to the shed. new order in cville. london and co to the ship this year!,121
mschwimer,thank u to  for being my 5 0 0 0  follower... i feel like u deserve a prize... u name it u got it!,98
mschwimer,i am very impressed with how much the phillie phaithful want d brown on twitter... only 6 5 0 0  more till he joins!,116
mschwimer,its out of my control so i try not to worry about it... either way i will make the best out of my situation,107
mschwimer,i dont think he did... he was the closer since he was a freshman... he started in high school just like kline im sure,117
mschwimer,first road trip for the pigs is underway... little known fact... aaa buses r 1  billion times better than buses at any other level,130
mschwimer,in that case i will be ready for any tweetup... my schedule is online... i will be in the bullpen every home game haha,118
mschwimer,im watching baseball and listening to a hootie and the blowfish mix... im ready for an hour of q and a if u want,112
mschwimer,i prefer talking about the entity of our publicly available record not a small portion of it.  that is something that makes us different!,137
mschwimer,to be clear i calculate roi by amount invested/profit.  i do not calculate it as amount wagered/profit because that simply makes no sense.,138
mschwimer,podcast domination last week. now 4 -3  on podcast best nfl bet of the week. also a small twist to our props party.,115
mschwimer,a big name a risky market and a bold guarantee. ex-mlb pitcher  has the makings of a fascinating d.c. startup on his hands.,123
mschwimer,our last 2  best bets of the week have been the browns tonight and the redskins vs. giants. hard to be that bad.,112
mschwimer,a big name a risky market and a bold guarantee. ex-mlb pitcher  has the makings of a fascinating d.c. startup on his hands.,123
mschwimer,only 1  play per week aka the game of the week. all other podcast picks are props. we dont post props on .,106
mschwimer,we sure picked a heck of a time to have our worst week ever.  however i am confident we will right the ship.,108
mschwimer,enjoyed answering 1 8 5  questions on  will continue to give the people what they want every thursday on the fantasy life app!,126
mschwimer,cool. jump on mine. will only take 1 5 -3 0 min of your time. problem solved! what day is best for you?,103
mschwimer,yes! watch the real vision interview. i literally go over it exactly step by step why we are doing what we are doing.,117
mschwimer,thank you. i really appreciate that! will be sure to let you know if rufus agrees to have a professional convo about this.,122
mschwimer,agreed. will continue to be fully transparent and answer all questions. just instead of my twitter we use  twitter. same transparency new location.,147
mschwimer,we consistently beat closing lines. check our records page. we added rows so you can see exactly how we do against closing lines.,129
mschwimer,i really dont know?  also glad to join if you would like. after all. its not nice talking about someone behind their back!,122
mschwimer,i believe i answered all those questions and he was satisfied. if not please let me know. always happy to answer additional questions.,134
mschwimer,hahaha. thats funny. want to be as clear as possible. i have had 1  twitter account my entire life. will never have more!,121
mschwimer,wrong again! please read our detailed write up. explains perfectly why we guarantee profitability if only up 1  unit after paying our fee.,138
mschwimer,yes. this is more accurate. i am so used to saying subscribers. i need to do better and say registered users. thank you.,120
mschwimer,if you want sure. you can also buy as many 4  week packages as you want if you want to increase your bet.,105
mschwimer,this video is for you. if you dont believe then put your money where your mouth is. we are giving you insane odds!,114
mschwimer,if you think we will win in those then just bet those and dont bet the rest. gives you a huge middle cushion!,109
mschwimer,we will never rec anything where you cant get  $ 3 0 0  down on bookmaker. that is our recommended amount for subscribers.,122
mschwimer,then how would we be protected if some idiot wanted to sue us over the font size we use? or some other bs?,106
mschwimer,you could very well be right. i have never claimed that pros bet our picks because i dont have access to that info.,115
mschwimer,thank you!  please register. no need to buy any packages. but you can follow along as we go! 1 0 0  %  free.,108
mschwimer,correct. if you are +1  unit you will be profitable after paying our fee. please read up on how our system works at,115
mschwimer,it does not require trusting me at all. it requires trusting bill miller marvin bush david ganek and steve duncker. look them up.,129
mschwimer,the reputation of the people behind it. bill miller (legg mason) marvin bush david ganek steve duncker and dozens more are backing this.,136
mschwimer,so you think bill miller david ganek marvin bush and steve duncker will stiff you? those are just 4  of dozens of backers.,122
mschwimer,we just go with what the model tells us to do. if it says 3  or 2 3  picks thats what we post.,94
mschwimer,sorry to hear that.  yes my best bets have been ice cold. but ill still take a 3 -1  day on the show!,101
mschwimer,i have a call tomorrow with our auditors. they have the procedures in place and will let us know how to score it.,113
mschwimer,not true. didnt grade them as winners on the website. go to  and you will see. i said from now on. not retroactive.,115
mschwimer,complete joke he wasnt rule 5 ed. phillies got so lucky by not protecting. he is so much better than knapp its scary.,117
mschwimer,had under first 5  in rangers game. line was 7 . was 1 -0  heading into the 5 th inning. and wull cya,101
mschwimer,i would love to know the answer. my guess is for the entire game he had between 1 2 -1 3  expected assists.,107
mschwimer,all algorithm based. we have a full team of analysts working their asses off to build these models. they deserve all the credit.,128
mschwimer,huge shout out to the jambos analytics team for making this dream a reality. they will always be the foundation of this company!,128
mschwimer,i spoke to big league advance about their business model and (pretty bold) approach to sports analytics. here's what they had to say:,133
mschwimer,i really hope someone is making a mix of the things  has said on air during the oregon game. the guy is a,105
mschwimer,to commemorate tom watson's final round yesterday he signed this pin flag for us. simply  for a chance to win it. .co/hena6 imqls,129
mschwimer,i want to know who is responsible for these hideous nba christmas day uniforms.  it can't all be david sterns fault can it?,123
mschwimer,my team has the 2 nd highest points in teh league... neals team has 4 0  points less than mine after two weeks.,111
mschwimer,happy labor day! big shout out to marvin miller curt flood and countless others that made the mlbpa the best in the world.,122
mschwimer,so glad i got to see   mlb debut... took a no hitter into the 7 th. finished w a 8 inning shutout win.,102
mschwimer,bc of rain huey inglot 2 nd round doubles match  will be played tomorrow. (dom the bomb treat the threat) here we go,116
mschwimer,on a plane to durham with the women's lax national champion women tar heels... i'm stealing the trophy and brining it to cville,127
mschwimer,u need to step ur twitter game up.. 2 1  followers for a professional baseball player?  do the not have twitter down under?,123
mschwimer,great start to the game... niners need to get some pressure in order to have a chance... need at least 1  big turnover.,119
mschwimer,just from a trx.  iv used it for the last 4 ish years and it works wonders if you do the exercises correctly.,109
mschwimer,the city of philadelphia owns the most sweatshirts/sweatpants per capita of any city in the us.  how do you philadelphians feel about this?,139
mschwimer,i cant stand the nhl right now.  i have a huge problem w gary.  i might not watch hockey again because of him,109
mschwimer,for those who ask my how my rehab is doing i got great news.  i get to start my throwing program on monday.,107
mschwimer,"""  won ur jersey where r u? lol"" soorry i apologized to  but next time i see u ill sign it for ya",97
mschwimer,""" even with those patches of hair growing all over his facehe somehow got a hit go pence!  gotta stay w what works",114
mschwimer,i think u should throw as many rackets as possible to get it out of your system then never throw another one again,114
mschwimer,had so much fun at choooch's charity event to support local philly kids going to college.  and i bowled a 1 7 6,111
mschwimer,pulling a  tough time finding somewhere in clearwater to stay from now till end of march. anyone have any ideas? let me know,124
mschwimer,i think its cool to express my opinion on twitter... if u dont like it u dont have to respond or follow me,106
mschwimer,question... i play for the phillies but im a giants fan... how do i approach this situation publically... do i gloat on twitter?,128
mschwimer,hey... i have all kinds of virginia and ohillies stuff but cant take pics cuz im not at home. if someone wants something,120
mschwimer,i was just there a few weeks ago... go see cosmic collisions and do the simulator rides... sooo cool and so much fun,116
mschwimer,soa is solid. big bang is good but the fake laughs still piss me off... need to start how i met ur mother,105
mschwimer,i like the start of dexter so far... entourage sucks... homeland is like  big time potential but not sure where its going yet,125
mschwimer,yo yo... how is the austin house hunting looking? should i try to get  to work on it or do we trust neal?,105
mschwimer,"""  but i'm a teacher... i don't have business cards.... :("" doesnt need to be a buisness card. any piece of paper works",119
mschwimer,haha i think pictures r good but ull have to ask the people that run it... i have no idea how it works,102
mschwimer,thank u everyone for the congratulations... if i could give that win to cliff i would... he is the one that deserved it,119
mschwimer,not true... i will go through my followers list and randomly pick from there... if u already follow me u r already entered,122
mschwimer,about to get on the train for dc... i couldn't be more excited... anyone have any questions for me while im sitting here?,121
mschwimer,just received grinds thanks a lot. i got sardinha and phillipe amount hooked... any chance u can send some logs out to them?,124
mschwimer,1  change up. 1  sinker. 1  slider and call it a day... proud to be a part of the aaa all star game,99
mschwimer,haha get them... i didnt make them u have to join the schwim fan facebook group and ask the guy that created it,111
mschwimer,my answer is i woudl go back to when i was 2  years old and id do everything with my left hand haha,99
mschwimer,after finishing my on field workout in buffalo new york a section of 5 0  people start a u-v-a chant... made my night,117
mschwimer,after thinking more about uva's performance i would have to rank brandon kline's as the second most ballsyest outing in my memory behind,136
mschwimer,need help baseball experts w this question.  what position player has the fewest abs w at least 1 0  years of service time,122
mschwimer,goodnight twitter world... im thinking im pitching tomorrow but if one thing is certain about baseball it is that there is no certainty,135
mschwimer,a life spent making mistakes is not only more honorable but more useful that a life spend doing nothing. - george bernard shaw,126
mschwimer,do the current pigs have more players drafted by the phillies or have at one point been a member of the pirates organization?,125
mschwimer,im a little busy these days. plus hard to build a predictive algorithm for that. i wish you the best of luck though!,116
mschwimer,so then lets do it publicly so everyone can hear and judge for themselves.  that will be the first question i answer!,117
mschwimer,literally every single subscriber except the solo week 2  subs would be winning right now after our payback. those are the facts.,129
mschwimer,that is 1 0 0  %  not my argument at all. again you think you know. but you really dont at all.,95
mschwimer,if you were giving me +2 3 0  odds i would put as much money as possible that you wouldnt make it.,98
mschwimer,i have literally not heard a single reason from you. if so many are out there can you just name 1  please?,106
mschwimer,we charge  $ 2 5 0  per week for 5 0 + picks. no clue how much vd charges. do you know?,87
mschwimer,we only accept a limited number of subscribers based on how much we are willing to lose. insolvency is not possible here.,121
mschwimer,mainly bulk send. because we use market line in theory you should get better lines as much as you get worse lines,113
mschwimer,do you want a signed pdf from our board guaranteeing we will make good on the packages we promise? would that work?,115
mschwimer,or people are all talk and no action. if they actually believed it they would be lining up to take my money!,108
mschwimer,so only thing left is tightening up ts and cs. that should be done very shortly. will get back when that finishes!,114
mschwimer,and as everyone on this chain has pointed out. i have a longggg way to go. but that is why im here!,99
mschwimer,i can. but then im yelled at for being a shitty tout! its better for people to see it for themselves imo,104
mschwimer,for paid subscription we will never ever ever post a play that subs cant get  $ 3 0 0  down on. period.,103
mschwimer,but yes rufus has been a subscriber to jambos from the beginning of our public record.  so last 6  months or so.,112
mschwimer,yes! i am happy to respond but more than 2 4 0  characters. stay tuned.  coming in 3 0  min or so.,98
mschwimer,correct! all our packages come with refund. the more picks the bigger the refund because the less likely we are to lose.,120
mschwimer,they are investors in the company. check our sec filings and you will see we raised  $ 2 3 m for jambos.,104
mschwimer,we use the market consensus line. so are you saying when we post a line the world wide market will instantly move?,114
mschwimer,thank you! have no fear. we are coming for european soccer in a big way. will be ready in under a year.,103
mschwimer,that is hilarious. also name is michael but tons of people think my first name is david cuz of the friends character.,117
mschwimer,wow. i used to see jake arrietta in austin during the off season. that is not a man you want to cross.,102
mschwimer,"the post game ""4  more years!"" chant to malcolm brogdon from the bucks faithful has instantly turned me into a bucks fan",120
mschwimer,you can find everything on . free for everyone. just register with your email and you get the picks in real time.,113
mschwimer,still waiting for evidence on this. if you are going to make a claim you should be able to back it up.,102
mschwimer,thank you!  goes 5 -1  today. but i found the one loser to give to the daily wager listeners!  free for everyone.,113
mschwimer,firmly disagree w this. models have more opportunity in march madness because team matchups are unlikely. in conference play its much harder.,141
mschwimer,yesterday 1 -2  on the podcast picks.  first losing day since we started on march 4 th. both depressing and incredibly lucky!,125
mschwimer,didn't miss much yesterday.  went 4 -3 .  go to  and click register.  the process shouldn't take more than 3 0  seconds.,120
mschwimer,if you are serious about baseball and want the best glove possible.  go to .co/ggdamichwj and read up.  this is no joke,119
mschwimer,come watch me in san diego as i play my first  season for  individual match tickets on sale now! .co/bfshe7  thousand vjs,121
mschwimer,praying for chapman. i will be writting an article that will open eyes about a change that could limit these tragedies dramatically.,132
mschwimer,couldn't be more disappointed in the true detective season finale. such a deep show reduced to a simple light vs dark theme,123
mschwimer,i wrote about this in 2 0 0 9  in my blog. glad  is getting on top of things. .co/t9 vnhup5 pl,94
mschwimer,they're a lot of great baseball organizations but  is one of my favorites. if you don't know about them you should learn,120
mschwimer,my favorite is when a tournament referee  goes out to check the slickness of a court while wearing heels or loafers ....,120
mschwimer,"way more of an insult to lambert.  is crock the all time saves leader in the acc?

he is a warrior though",105
mschwimer,""" day off and can't sleep in for anything. well breakfast it is."" i was just gonna tweet this exact same thing",110
mschwimer,"""  you don't plan on changing your number in the future do you? i'm buying your shirsey schwim."" 4 4  for life",110
mschwimer,what a great trade by the 7 6 ers... if he can stay healthy he should really help... what now john hollinger,108
mschwimer,i have some news. rich thompson is now on twitter!  he said he would never get on twitter in a million years,108
mschwimer,nice... unfortunately too far for me to drive... but good luck... u need to get ur ass in the top 3 5,101
mschwimer,hang and pray man hang and pray! make sure you get them tablesetters something tells me youll have 1 2 /1  odds,111
mschwimer,i would dip and slip between both of u then deke the goalie and go wrister top shelf blocker side... wull cya,109
mschwimer,there was a wedding i was gonna go to... drove to houston and couldnt go cuz i was throwing up all night,104
mschwimer,that is a fact... i am a realistic fan... doesnt mean i didnt root my u know what off for the hooooos!,102
mschwimer,the hoos r victorious! one more win! biggest uva win in a long long time...  has stormed off to bed. love it,108
mschwimer,its unanimous. every person said they would still be a phillies fan... so i dont wanna hear anymore flyers conversion attempts... c-a-p-s,137
mschwimer,"""  the guy who played omar is now on boardwalk empire!"" i know... i cant see omar being anyone besides omar though",114
mschwimer,"""  you really need to watch the wire and breaking bad. amazing tv."" iv seen every episode of the wire 3  times",110
mschwimer,catching up on all the shows i missed... w 4  eps left breaking bad is hitting the fan... modern fam is hilarious,113
mschwimer,dad always said... never too high when u win and never too low when u lose... tomorrow is a new day... goodnight,112
mschwimer,""" photoshop phriday: in honor of michael schwimer's first w and 'fro - .co/skg8 f3  thousand u"" officially my favorite tweet ever",129
mschwimer,"""  in honor of michael schwimer's first w and 'fro - .co/skg8 f3  thousand u  i am dying laughing... this is hilarious",118
mschwimer,i got here on august 1 7 th. i feel like it has rained in philly at least half the home games,93
mschwimer,i have 1 /3 rd of lidges fantasy team. these r our starters. rivers. rice. gore. addai. britt. colston. witten. ravens. crosby,126
mschwimer,miller park makes me feel like im in the middle of a space station... really weird and cool at the same time,108
mschwimer,i only have 5 0  followers if ur reading this please retweet and if ur reading the retweet of this follow me!,109
mschwimer,sidenote... when dubee told me i was gonna start after the rain delay i read  mailbag to try to calm the nerves,111
mschwimer,cbp is amazing... i don't have anything to compare it to yet but it has to be the best place to play,100
mschwimer,i hate waking up at 7 :4 5  in the morning for work :( trying this out .com/6 5 f5 7 ob,87
mschwimer,big sports day for me... my boy  plays in wimbledon in about a half hour... and  plays south carolina at 7 pm,109
mschwimer,yea but i heard u r killing it in virginia... word on the street is u r making some serious money haha,102
mschwimer,its a shame that the two best teams in the west right now have to play each other in the first round,100
mschwimer,i feel like its gonna be a great day... pigs looking to get over 5 0 0  tonight at 7  in rochester,98
mschwimer,had to shout out the free option to the people! obviously don best is the best but some people cant afford that,111
mschwimer,can you ask that subscriber what time the picture on top was taken?  i do not need to know his/her name.,104
mschwimer,if you can tell me what time the top screen shot was taken i will be able to explain what happened.,99
mschwimer,week 2  podcast is up!  we break down 1  nfl sunday game and discuss 8  best props for the game tonight!,104
mschwimer,can you please answer the question on how many touts have reached out to you asking to be on the pod?,101
mschwimer,its been a bad start in ncaaf. thats for sure. however i am sure you understand the idea of sample size.,104
mschwimer,we are not betting the picks. but we are backing them up for our subs! there is no box for that!,96
mschwimer,not true at all. even if we have hundreds of subs it wont be 5  %  of our total revenue stream.,95
mschwimer,our plan covers the 4  sports. if betcris or pinny comes back it will be the greatest news of all time!,103
mschwimer,correct.  $ 3 0 0  is posted limits at most places. its the max someone can get at a single book.,97
mschwimer,we dont offer any parlays. only straight bets. all 1  unit. no one has ever had an issue with this before.,106
mschwimer,all our plays are graded against bookmaker lines and best available and closing line. you can see it all. full transparency!,124
mschwimer,best bets are in units. others are not kept track of on the show. sorry if that was not clear originally.,105
mschwimer,a lot of things. again. that is part of our ip and a reason i think we have been so successful.,95
mschwimer,easy answer. we already have the money. we would never accept anymore subscribers than we can pay out if we lose.,113
mschwimer,i would 1 0 0  %  agree to a neutral 3 rd party.  you in for 1 0 0  thousand ?,78
mschwimer,yes. 1 0 0  %  every single bet is 1  unit. go to  and see everything we do in great detail.,92
mschwimer,thank you. and i will strongly consider offering seperate packages that tier from 1 -3  units. thank you for the suggestion!,124
mschwimer,i appreciate that. we will change the tout industry for good! stay tuned for a big time announcement tomorrow!!! game changing.,127
mschwimer,purpose to supply casual bettors with mathematically driven plays that should provide positive ev.  goal is always to serve the subscriber.,139
mschwimer,subscribe to our website and click on the first faq. subscribing takes less than 1  minute and is free for everyone.,116
mschwimer,very strange. were you able to get this fixed? if not send me your email and i will look into it.,97
mschwimer,this is how vegas does it. not nj. look on my feed. a follower posted the rule directly from the site.,102
mschwimer,very interesting. im going to look at the 3 -5  most prominent us books and see whats up. will report back.,107
mschwimer,we escaped by the skin of our teeth.  a win is a win and i will take them anyway i can.,87
mschwimer,that was special.  w the play of the season to save the game for the  on to the 1 0 th!,87
mschwimer,i take it back. missed the end of the show when  said he was riding w my best bet. my bad.,90
mschwimer,this is extremely sad news. thoughts and prayers to the montgomery family. couldnt have asked to play for a better owner.,121
mschwimer,derrick rose was  all night. sooooo much fun to wake up to that performance on my dvr.  performance that transcends sports.,123
mschwimer,ex-mlb pitcher michael schwimer thinks he can fix the intractable problem of minor league wages by investing in the players (by,127
mschwimer,that is great news! the athletic is my favorite sports website. one big question. will the readers still get weekly trivia?,123
mschwimer,really looking forward to seeing what somdev has in store next. one of the best guys i know. good luck brother!,111
mschwimer,get back to basics. run the offense from inside out. on defense if you show this trifflin effort u don't play,109
mschwimer,it feels great to be the champ.  as i always told you clowns the cream will always rise to the top!,99
mschwimer,thanks for all the nice notes! honored to be the  champion! what a week in sydney on and off the course,103
mschwimer,just want to make sure u heard it here first. also look for cleveland to acquire kevin love in a trade,102
mschwimer,is it possible to get bubble gum flavor without artificial sugar? an all natural bubble gum flavored gum would be incredible,124
mschwimer,on my way to nyc to watch my hoos get a huge win in the greatest arena in all of sports.,88
mschwimer,neal as commish i demand 1 /2  of a win for last week. beating somdev shouldnt give you a full win.,99
mschwimer,if this gets 1 0 0 0  retweets  said he will come back to uva for his last year of eligibility.,95
mschwimer,i have everything from 2 0 1 4  but i'm sporadic before then. someone needs to make a website for this,102
mschwimer,why is it that every dentist says the previous dentist you went to was horrible and that they are the best?,107
mschwimer,petition  to allow tesla to sell directly to consumers in all 5 0  states. we need 7 7  thousand  more signatures!,114
mschwimer,understood.  best fantasy book series ever written in my opinion.  i'm gonna need mr martin get 6  done sometime next year,122
mschwimer,what are you more excited for today? ncaa basketball elite 8  or the premiere of game of thrones season 3 ?,107
mschwimer,r u kidding? the giles were the life of the party. we r so happy you were able to make it,89
mschwimer,our soldiers fight for us all around the world for days like today. go out and exercise your right to vote,106
mschwimer,the fact that the  led baseball in attendance despite not making the playoffs just shows the diehard loyalty of the fans.,121
mschwimer,the grapevine has spoken. now the rc3  gps is out of the bag! check out details at:  .co/3 rdo7 i9 f,100
mschwimer,"how about erik ""bushes"" kratz tonight... just going off hitting balls into the bushes and throwing people out on his knees",122
mschwimer,got my  rcx5 . this watch is going to take my training to a new level.  best training watch available  .co/arglmkut,115
mschwimer,my girl  has started a blog about fitness and nutrition ... if u care about those things check out .co/gjtdml4 o,112
mschwimer,wow... a unanimous response...  if it were me id want to play the rangers cuz of the 0 -6  season series,104
mschwimer,i thought i was so cool getting a suicide... in reality i had dr pep coke orange sprite all mixed together,106
mschwimer,haha u r on ur way.  maybe if u hit the weight room w the panthers you would get there faster,93
mschwimer,that is the worst tweet iv seen... im upset i even clicked on that link... i should unfollow u for that,103
mschwimer,its going to be a realllly tough game... if we can keep the game low scoring we have a good chance,98
mschwimer,just wanted to let you guys know that  gear will be priced with pics in about 3 0  minutes.  go beyond!,103
mschwimer,for those of you asking for some of my game used stuff from either uva or some phillies stuff please contact,108
mschwimer,haha well i knew that wouldnt be a problem... playing for 7 th place is just embarrassing for both of us,104
mschwimer,excited to give a speech at the under armour innovation day about the carpenter glove... the new wave of baseball gloves,120
mschwimer,signing at carlscards from 1 0 -1 1 3 0 ... ill c u all in an hour!... nl east champs!!!,88
mschwimer,"""  if i go can i run my fingers through your hair?? haha just messing with u!"" dont see y not",93
mschwimer,hope everyone back in philly and on the east coast stays safe... and for those of u having irene partys... enjoy!,113
mschwimer,"people ask me what ""say buckets"" means.it a college beer pong reference.  before making the last cup i would say""say buckets""",125
mschwimer,"""  the beard looked sharp"" thanks. might need a trim. anyone know a good local barbershop in philly? i love barbershops",119
mschwimer,""" the kids driving through virginia on rt. 8 1  as we speak and shouting  out the window"" haha believe it",105
mschwimer,pitching philosophy that i wholeheartedly agree with... the most important outing a pitcher has is the outing after a bad outing,128
mschwimer,if u have time can u help me w the trivia question i just posted... the iron pigs r very curious,96
mschwimer,not if u have been doign ur proper side work... the plate is still 6 0  feet and 6  inches away,95
mschwimer,im sure if u r following me u r also following my teammate jason grilli  but if not u need to,93
mschwimer,first of all i own guyer... second of all i punched out freddie freeman in spring training with the bases loaded,112
mschwimer,im the worst. i do it every time. its why i never get mad when everyone calls me david haha,91
mschwimer,in addition you are welcome to come on the jambos podcast anytime.  just let me know what works for you.,104
mschwimer,"not good. 

we have made some significant updates to our ncaab model. hopefully it improves performance. only time will tell.",125
mschwimer,so if you are betting at cris instead of mgm you would say use cris both ways.  is that correct?,96
mschwimer,with kids now. the sunday games. will 1 0 0  %  answer this when i get some free time tomorrow.,95
mschwimer,well.  according to bloomberg axios washington business journal front office sports cheddartv real vision metrobet and other outlets i do.,138
mschwimer,nope. the 1 7  week subscribers would be extremely profitable right now. they would get 1 0  thousand  from us.,111
mschwimer,enjoyed answering all questions and appreciate the fact we did not receive one single non respectful question!  thank you twitterverse,134
mschwimer,you can dm me if you want. i wont let the twitterverse know if you want to keep it private.,91
mschwimer,however i have factual statistical evidence to prove otherwise. just takes a while to get through. lots of background etc.,122
mschwimer,i am the first to admit my grammar and spelling are ridiculously bad. i am a left brain only guy.,97
mschwimer,not at all. subs can do whatever they want. they dont have to bet anything if they dont want to.,96
mschwimer,either way. no need to buy anything. registering is free for everyone. you can see everything we do for free.,109
mschwimer,that is roughly the amount of plays we give out on a given day. although heavily skewed to the weekends.,104
mschwimer,i would raise a  $ 1 b fund in literally less than 2  weeks if betcris or pinny says yes.,89
mschwimer,yes. it was a smart play. clv not everything. we dont cap markets. we cap games. its a big difference.,102
mschwimer,plays from 2 /1 2  on are all verifiable. thats 6  months worth of playing the majority of the cards.,101
mschwimer,yet we have done it over 2 7 0 0  plays. amazing. we are the luckiest people on planet earth!,93
mschwimer,also what do you mean they arnt all inclusive. every single pick from 2 /1 2  to now is there.,94
mschwimer,cool. also we post picks for the day at 1 1 amet or later. so we never get early lines.,87
mschwimer,its 1 7  weeks and includes nfl mlb ncaaf and ncaab. please read the material. literally on the front page.,107
mschwimer,hahaha. it will not. we have 2 7 0 0 + plays. show me one 2 nd half/prop/or live play,85
mschwimer,they have not paid. our service has been free for everyone. today is very first day we asked for payment.,105
mschwimer,notice how they avoid answering this at all costs.  the answer is they dont believe a single word they say.,107
mschwimer,yes.  i am happy to commit to that.  read our detailed system.  we commit to all of that in writing.,100
mschwimer,several people have asked about the validity of our record. the note below explains everything. as always providing full transparency!,134
mschwimer,agian you really should do your research. im happy to answer any question that you have. as always fully transparent.,117
mschwimer,you get 1 0  thousand !  im assuming you like money. so that is what is in it for you.,86
mschwimer,books try to even our action on both sides.  if books took positions you would be right. but they dont.,103
mschwimer,its crazy. i couldnt wrap my head around it either. not until i saw the numbers. our record doesnt lie.,103
mschwimer,9 .2  %  is our edge if we think -1 6 0  and the line is -1 1 0 .,65
mschwimer,so at the end of the 1 7  week package do you think we will be positive units or negative?,90
mschwimer,all my plays are in . we are on the underdog about 6 0  %  of the time in bb.,77
mschwimer,i do agree that what you suggest would be the best way to do it though from a bettors perspective.,98
mschwimer,thanks for all the subscribers voicing their opinion. we love listening to the people and giving them what they want!,117
mschwimer,in nyc with meetings all day. hope to have time to email it out either between meetings or later tonight!,105
mschwimer,i agree. think we are 0 -3  when taking him. will take a deeper look and make adjustments if needed.,100
mschwimer,this is not true. up 1 .4 6  units on year. but its been a bad stretch. thats for sure.,87
mschwimer,pre tournament said duke lsu and kentucky were the 3  most overrated teams. they go a combined 3 -8  ats.,105
mschwimer,thank you for listening! very few people realize how tough the baseball world is financially until you reach the mlb.,117
mschwimer,really enjoyed being on the show!  i am excited to be back in later months!  or maybe playoff baseball forecasting...,117
mschwimer,this is better than  $ 1 1 0 0  a month in the gcl (plus  $ 2 0  for laundry),77
mschwimer,absolutely love what the  is doing w the live look-in commercials. something  and  should consider to speed up the game,119
