screen_name,text,char_length
12Xpert,i would expect not. analysed a few recent seasons in my last book and they were negative. the document is really more to show how to develop and test a rating system rather than something that definitely a winning system.,221
12Xpert,i would be reluctant to say that these profitable intra-sample subsets are anything other than data mining and luck but one can't rule out the possibility that you might have more ability at some kinds of bets than other kinds.,227
12Xpert,that may happen. but suppose nish identifies contrarian positions where there are enough squares in the market to allow pinny to maintain a technically inefficient position up to closing because it makes them more money. then it may not happen.,244
12Xpert,but add a margin of 5  %  (odds -1 1 0  or 1 .9 0 9 ) and any profit available from being a contrarian almost entirely disappears (assuming it was statistically significant in the first place which is debatable).,212
12Xpert,[1 /2 ] you presumed that i thought your contributions were neutral to negative. i have never thought that (although sometimes i find it hard to unpick what you're saying probably because you know a lot more than i do).,219
12Xpert,but this is possible too. and if my theory is correct (it has to be for wocs to work) then this deviation happens by chance. in this example p-value = 0 .1 4  i.e. nothing for me to worry about.,194
12Xpert,pinnys price is better because to a significant extent the wisdom comes from sharp players (as well as squares cancelling  out their respective errors) with no systematic desire to bias a market for things like advertising to attract new customers.,248
12Xpert,"thanks we have a dialogue channel. with regard to  campaign i read it was ""developed after extensive research consultations with academic experts and several waves of focus groups with frequent sports bettors."" any published references you can direct me to?",257
12Xpert,make a hypothesis that these things will make you a millionaire and test if it works don't work backwards from all the millionaires you see and look at what they did. it turns causality on its head and is flawed.,212
12Xpert,"i'll happily agree with that criticism and your interpretation of what's happening. i use ""winners v losers"" really as a metaphorical simplification. this was from my last book maybe it's closer to what you are talking about (hope it's readable).",246
12Xpert,"4  midweek main leagues game playing (1  woc): 

this weekend is easter and lower english leagues play friday/saturday with another round monday. data for the first lot will be available saturday night. fixtures for the second will be available sunday.",252
12Xpert,"combined performance of  and  selections since inception 

+1 3 4 1  pts across 2 7 3 9 9  bets. +4 .8 9  %  roi.

method based on  's article 

both services can be followed 1 0 0  %  automated via",198
12Xpert,this means that provided league 1  and league 2  players will accept a 5 0  %  pay cut then they wont lose their jobs. government should also be providing further business relief to clubs to get them through this time.,218
12Xpert,"not going to be much left to bet on soon.

now islamist terrorists climate change fanatics and anti-gambling paternalists alike all know how to stop what they don't like. all the information was all already there in 1 2  monkeys.",229
12Xpert,obviously. that's not the point. if i'm a gambling addict  reader i'm going to see those ads. if  thinks these licences should be revoked then he should also be asking his paper to deactivate gambling ads which is technically possible.,235
12Xpert,yes. 1 .3 5  %  from 7 7 9 5  closing odds (average 3 .7 6 ) from the coldest teams. can't tell you if the system is still significant nor indeed whether the original statistical significance was ever valid.,207
12Xpert,as do people who are forced write in english for whom it is not their native language. whatever i may think about their behaviour as tipsters or otherwise i am always in awe at how they do it so well.,200
12Xpert,no not really. but i'm never the one who shows up in his timeline posting explicit or implicit criticism of his work criticism that then isn't supported by any data analysis proving an alternative point of view to be correct.,225
12Xpert,it's not an argument to attempt to disprove this by saying look at me or him he has profit. there are other tools to use closing line value for example. but again on this i get rubbished for saying it.,201
12Xpert,behavioural economics is all wrong. it underestimates the utility of fear  greed instead dressing it up as cognitive bias. on the contrary it is perfectly rational for homo sapiens indeed even her twin homo economicus to be fearful and greedy.,243
12Xpert,it's hard to answer that question because i don't have enough data to answer it. i've seen tipsters make a profit in efficient markets but my analysis tells me that almost all have been luck because almost all mean regress.,223
12Xpert,"was wondering when youd show up.

just waiting for skilled professionals like your good self to come to me with a business proposition. you show me how to win and ill pay you handsomely. still waiting for my first approach.",223
12Xpert,"if all losers stopped playing there wouldn't be much of a market left from which the bookmakers could pay the sharps would there. 
losers pay for winners and no amount of trolley-problem hypothesising about this is going to change that.",236
12Xpert,"ev = odds you bets divided by 'true' odds (your model obviously needs to be better than other models for this bit).

then full kelly  %  = ev -1  / odds - 1

where 'odds' is the odds you bet.",191
12Xpert,im not saying you wouldnt im saying the amount you can do that is constrained. both by sharps and then more savvy squares and also by arbers. the size of the margin seems to me to represent an obvious limit.,207
12Xpert,furthermore if natural systems on which our economies are built flip to dramatically different and potentially chaotic environments no longer beneficial for human activity those indices will experience black swan events making their overall history look distinctly more 0 -sum.,277
12Xpert,i happen to believe that the causal link between the vulnerability of people and the freedom to advertise is hugely tenuous but is typically assumed by those wishing to curtail the latter as having almost 1 0 0  %  r-squared.,225
12Xpert,you're right for 9 9  %  it's no better than throwing darts. that's because the rewards for winning are being better than others at forecasting not just being good at forecasting. for most players their skills just cancel themselves out.,237
12Xpert,a tipster with 2 0 0  thousand + followers who doesnt understand decimal odds. lets test the credibility of the size of this fan base by retweeting. if the majority is not fake we should get plenty of interaction here.,218
12Xpert,"let's ask an anti-gambling mp whether she thinks the management of legal pastime is morally equivalent to the management of an illegal one. unbelievable that anyone might think that's a good idea. a bit like her homophobic ""office banter"" pathetic.",248
12Xpert,they bet and if they win they take money off people who lose including addicts. just as a bookie. if bookies did none of those things you perhaps rightly highlight there would still be people who say they are bad.,213
12Xpert,but you should ask yourself why it is that you have all been winning. because you all know lots about player valuations and trading them? or because the whole market is inflating due to an exponential supply of new money?,221
12Xpert,i've not seen that but at a quick glance i'd say it's not quite the same thing. ballstreettrading appears to hinge on the short-time frame of in-play so i would assume would be like a version of in-play spread betting.,218
12Xpert,"similar here: 
they still view it favourably despite the concerns. it just very much seems to me to be a product built on the quicksands of market sentiment rather than fundamentals as  has pointed out. time of course will tell.",228
12Xpert,but just to be clear this figure is not the probability that it's because of skill. no calculator like this can tell you that. deciding whether you think skill is the reason and not luck is a subjective judgement here.,218
12Xpert,"you really should stop putting words into my mouth. i'll say it again.

""what sort of sucker pays for luck?""

unless i'm confused that's is no the same as saying...

""buying tips is for idiots.""

which i've actually never said.",227
12Xpert,no. that's stupid. in-play is too fast for this to be a legitimate enterprise unless you offer your clients automated bet placement with guaranteed prices. i know you love in-play but you really should stop insisting i care about it.,233
12Xpert,i'm old school. unless you are investing for structural things for example a home or perhaps a car if you haven't got it don't spend it. it's not gambling that gotten people into trouble it's society's love affair with credit.,226
12Xpert,indeed that could be an issue but it is a separate one. but given that bookmakers and exchanges have typically been the organisations calling out match fixing and helping authorities with investigations can't we assume there is no danger here?,243
12Xpert,i certainly don't claim to have all the answers just my perspectives but i'd like to think that i ask better questions (and offer some ideas to them) than most who now appear to be indulging this fad of gambling-bashing.,220
12Xpert,"well that was a euphemism for the ex mp who was talking about it on bbc radio 5  live this morning. 

but i suppose more generally there has been a moral pendulum swing against gambling in the last few years.",208
12Xpert,similar. it's a winner-takes-all relative-skills market. i attempted to model this in my book (badly) with just 6  players. in the end the one with the most skill destroys the rest. the bookie's vig is simply like an uber-skilled player.,237
12Xpert,(in)efficiency is simple a matter of scale or sample size. at the most discrete (single trade odds etc) everything by definition will be inefficient (inaccurate). at the population scale (everything) it's all perfectly efficient (probability of 1  that something happens).,272
12Xpert,please show the source for your numbers.  can show you her source if you ask for it. can you do the same or are just making up a number you want to be true to fit your belief system?,182
12Xpert,but the point is we don't know whether these high rolling players are much more likely to be addicts (1 1  times more likely).  and  just say it's a secret source. that's not science. but it might be bs.,203
12Xpert,as for saying restrictions weren't a deliberate strategy that is simply semantic equivocating at best (sportsbook ceos are good at this) and complete horse shit at worst. restrictions have to be an integral part of a recreational sportsbook model.,247
12Xpert,it might be that there's a reason why this should be a special case. certainly point of consumption taxes was applied to the offshore industry in such a way. i haven't seen this extended to the likes of amazon.,210
12Xpert,that's basically it. they operate for the 9 5  %  who just don't care about value and just want to have a good time recreationally and if you forced a model change there would be less for those customers.,204
12Xpert,"here's what it looks like with my data from 2 0 1 0  to 2 0 1 9 .
2 0 1 9  is an aberration. 2 0 1 7  was even more with dogs profitable at closing prices.",155
12Xpert,a fascinating read about a fascinating character and the past and future of sports betting in the us. makes me realise how all the more remarkable it was for patrick veitch to achieve what he did with uk bookmakers.,215
12Xpert,brilliant. unsurprisingly it's top heavy because there is a lower goals limit (zero) but theoretically no upper goals limit. taking that into account it looks quite normally distribution with the exception possibly of one or two outliers e.g. messi.,249
12Xpert,on economic matters i find it interesting that jc fears boris would turn this county into a tax haven for multinationals. so much like one of his favourite friends ireland which he conveniently seems to either forget or ignore.,227
12Xpert,these twitter tipsters dont sell tips. they make money from bookmaker affiliation. it remains unclear to me whether they know they offer negative expectation advice or whether they are blind to it because of young male testosterone driven overconfidence.,254
12Xpert,probably because theyre looking to attract new customers with these silly bets. to my knowledge there is no sharp efficient bookmaker offering such markets so its impossible to have a reliable measure of true odds and hence offer woc.,234
12Xpert,"i have neither the need nor the motivation to use these ""ways"" (was banned long ago by most) but others do and whilst soft books continue to employ a soft book business model people are welcome to continue trying.",213
12Xpert,and when you're done with that have a read of something i wrote in 1 9 9 7  (updated 1 9 9 9 ) about climate change. aimed at university students but any reasonably educated person can follow it.,195
12Xpert,i don't think that was the point of the analogy. i understood it to imply that both flat earthers and gamblers suffer from the illusion that they are taking back control. hmm where have i heard that phrase before?,213
12Xpert,of course if your odds are not randomly distributed this might account for why you've had a longer than expected losing run. if you have a lot of long odds grouped together then obviously that's going to change things.,218
12Xpert,obviously calculator is suited for simple bet scenarios with the sames odds and stakes but i've tested it against monte carlo and it's reasonably robust provided odds or stakes don't vary too much for example asian handicap/point spread betting.,245
12Xpert,all of s sudden these kinda people are filling my twitter feed with their ads. ive taken to blocking them immediately. so should everyone. 9 9  %  of them will be tossing coins and they wont even know it.,204
12Xpert,"liverpool are in the same place as the 1 0 0  pointer man city 2 0 1 7 /1 8  team were. 
if they maintain their current pace (2 .8 0  pts/game) they would accumulate 1 0 6  points.",180
12Xpert,and in near-zero validity environments like betting trading financial speculation the signal is much smaller than the noise and link between cause and effect is small study those things many times and study many people doing the same things.,241
12Xpert,you just don't understand survivorship bias do you. why don't you go away and make your money without annoying me and confusing others who might not be aware of the dangers of survivorship bias when thinking about following tipsters.,233
12Xpert,"well quite. as several notable individuals have said ""better to be lucky than smart."" i think  would agree. ""luck is the grand equalizer."" presumably in near-zero validity environments with pareto-distributed performance outcomes luck is far more influential than skill.",270
12Xpert,i was never actually talking about tipsters in this thread and the odds were pinnacle closing. it's simply an exercise in illustrating how easy it is to be fooled by your own profits. nothing here had any skill whatsoever.,222
12Xpert,timeline showing the 2 0 1 9 -2 0   title race based on my predictions (method at ) as a function of date.  overtake  as title favourites after a dramatic weekend! this will be updated every week. data by,204
12Xpert,after 7  weeks and only the longshot bias seems to be making a profit still very early days. thanks to  for the data and  for the odds i am using to analyse.  - full write up to follow soon,189
12Xpert,that's correct. seems to me that if you know what you're doing with bog they'll ban you anyway so taking 2  %  on the exchange is surely a good option. the alternatives are 5  %  and 8  % .,189
12Xpert,no because we dont know what the reason is. if there is only one tipster who does this then it makes it more likely that its just chance. if other tipsters are systematically doing this then it gets interesting.,211
12Xpert,...how newspapers should behave provided the behaviour under scrutiny is within existing law. yes politicians can change the law but when this involves press freedoms including those to offend they do so a great risk. that was my point.,236
12Xpert,on the basis of the data i analysed i don't agree that tennis is fully efficient. i haven't determined from this data if the source of this efficiency lies with the smaller events only or also extends to atp/wta.,212
12Xpert,and worth retweeting the original resource. the presence of parameter uncertainty does not imply markets were inefficient they are just learning or rather being updated by bayesian statisticians otherwise known as bettors. some bs's are better than other bs's,259
12Xpert,for an environmentalist i feel that one way to increase the likelihood of bringing people with their arguments is to refrain from using emotive (and intentionally critical and insulting) language like the word 'denier'. it weaponises and polarises debate.,255
12Xpert,maybe at the same time we end up with fewer gambling addicts. gambling is a natural part of life like eating and drinking. all of those things taken to excess in one way or another aren't good for us.,200
12Xpert,of course you could check whether you're beating closing prices and/or causing prices movements. with softbooks happy to post inefficient opening prices and their willingness to ban customers these movements are a certainty for those who exploit such prices.,258
12Xpert,until the eu assumes the legal and moral authority of a nation then any decisions it makes that are of nationally constitutional importance should be put to a vote in member nations. the eu is not (yet) a nation.,212
12Xpert,if anyone can get addicted to gambling (yes please show us the peer-reviewed references) then we have to ask why that might be (risking taking is an evolutionary beneficial strategy  which can become egodystonic where resources are unlimited perhaps?).,252
12Xpert,and more reasons to be concerned the  is only waging a moral crusade against gambling rather than to actually offer positive comment about the role gambling might play in helping people become better decision makers in domains of uncertainty.,242
12Xpert,not at all. hardly any lie or fake their records. the problem is that almost all touts are blind to the fact that they have no ability beyond luck. to the customer blindness and lying however have similar outcomes.,214
12Xpert,that's what capitalism is josephine. adam smith's invisible hand (unintended social benefits arise from individuals self-interested actions) is completely compatible with the darwinian evolution of a social animals like homo sapiens. he also wrote the theory of moral virtue.,275
12Xpert,"this thread from  is amazing so much to unpack in it. every word is worth reading. 

especially endorse this from war and chance: to say that a judgment is subjective does not mean that it is careless or uninformative",217
12Xpert,i adopt the stephen hawking approach of forgetting about what reality is or might be and focusing instead on model dependent reality. does your model match what you observe? if yes it's probably a pretty good explanation of reality.,232
12Xpert,i don't wish to downplay the terrible consequences on some families of problem gambling but we should keep perspective. for nearly everyone gambling like the cinema smoking drinking and going on holiday is fun it makes dopamine and serotonin.,242
12Xpert,but whatever one says about him hes still one of the greatest ever. fabulous semi final either would have been a worthy winner but credit to thiem for holding his nerve. nadal will have his work cut out tomorrow.,212
12Xpert,you know that i typically don't agree with blocking people but perhaps he doesn't take too kindly to your critical approach without having actually read the book. why not read it first and then make your comments on that.,221
12Xpert,"it would appear theres a decent level of interest for my book idea. ive decided to go for it. i plan on writing it in july and releasing it tentatively in august. 

statistical sports models in excel

stay tuned!",212
12Xpert,we're lucky to have such great guests on the  podcast. in the latest episode matt from  explains how strokes gained kick-started a golf revolution and why the sport still has room to develop (for both the fans and bettors).,223
12Xpert,that will be a factor but i doubt it's the major one. compare closing efficiency for  versus  and see what you find. the later will be relatively speaking garbage like they are for most other aspects of their business.,218
12Xpert,"cambridge dictionary define ""savvy"" as ""practical knowledge and ability."" i'm guessing that this is different to guesswork chance luck and randomness. if you show anything other than the latter you will get restricted. hence how are these adverts acceptable?",258
12Xpert,who have a legal duty to do this have also recently failed in conjunction with  to fulfil their legal role of ensuring clarity  thus fairness in a contract. it just seems like all regulators are against the gambling consumer,224
12Xpert,"new with 

this season's premier league runners-up will end with the 3 rd best record in english top flight history behind only this season's champions and man city last season.

how city and liverpool achieved greatness 

chart thread follows:",244
12Xpert,but i'd need the other 7  which i don't think i saw in the piece so i just assumed an average of 3 0  % . i suppose a more accurate way would be using a monte carlo sim.,169
12Xpert,without overconfidence betting would probably not exist. people like to believe they know more than they really do especially when it comes to predicting the future. the mostly illusory sense of control that it offers has been evolutionarily beneficial.,253
12Xpert,the de-tagging of older referrals might have been deliberate from what i can gather from this. could you confirm. your aff. prog. certainly never told affiliates about this. it would be in breach of your existing affiliate programme tcs.,237
12Xpert,the de-tagging of older referrals might have been deliberate from what i can gather from this. could you confirm. your aff. prog. certainly never told affiliates about this. it would be in breach of your existing affiliate programme tcs.,237
12Xpert,"combined performance of  and  selections since inception 

+1 3 7 2  pts across 2 8 1 4 4  bets. +4 .8 8  %  roi.

method based on  article 

both services can be followed 1 0 0  %  automated via",195
12Xpert,you can't know precisely what margin has been applied to each side because the bookmaker keeps that a secret but i've attempted to guess at what they might do to incorporate the favourite-longhsot bias which applies to most sports.,231
12Xpert,it doesn't matter whether it doesn't work like this most of the time. my point is that even where the betting is random much of the time the bookmaker may find himself exposed on one side just by chance.,203
12Xpert,ahh right. so let's do a ttest on your actual profits/losses (unit stakes) versus expected profits for your whole sample. =ttest(a:ab:b2 3 ) should do in it excel (your profits/losses in column a and expected profits in column b).,230
12Xpert,twitter doing it's job. let's hope you keep doing yours and you haven't been fooled by randomness. most tipsters are. i would know. i verified them independently for 1 4  years and wrote a book about that. good luck.,216
12Xpert,"weekend main leagues fixtures available (a day early because there's a lot of them tomorrow some playing early): 
as mentioned lower english league results will be uploaded saturday night and their monday fixtures uploaded sunday. have a good easter.",250
12Xpert,or as others have point out in recent weeks if you don't know how to price up a line from first principles then it's almost certain that everything that happens to you in your betting career will be luck.,204
12Xpert,it's an interesting observation you make. when i talk about 'true' odds it's with these known biases removed. of course that then implies we know exactly how the bookmakers apply the bias in the first place which we don't.,222
12Xpert,reads like the apocalypse. ill wager that things will look perfectly normal within 3  seasons. lets start with the observation that now the government has nationalised the employment (sadly not self-employment) sector lower league players wagers will be underwritten.,267
12Xpert,but i'm certainly not saying don't prepare. i'm simply suggesting that incorrect reporting in uncertain times leads to people being afraid of fear itself. i'm not advocating against the precautionary principle i'm saying let's be precautionary also about hysteria.,264
12Xpert,if you really think losing less = winning more then please come and gamble at my casino. ill offer you a game with a 0 .1  %  house edge and ill let you play as long as you want.,178
12Xpert,give me one way. bonus and rollover abuse is one way thats been mentioned on this thread but they didnt mention it as far as i know. give me a way to become a more winning player thats sustainable.,197
12Xpert,you should be ashamed of yourselves. there is no way to improve chances of success in roulette. i thought you were a reputable group. you used to be when i verified your tips 1 5  years ago. whats happened?,206
12Xpert,perhaps  can tell you if 1 .3 5  %  from nearly 8 0 0 0  pinnacle closing odds is a real thing. unlike me he's smart. that's how he's given his subscribers 1  %  from 8 3 6  picks.,180
12Xpert,yeah i get it. survival instinct is key. i talk about it all the time. just beginning to wonder whether we've forgotten the point to being alive. it's not just about covid just that covid has focused my mind.,208
12Xpert,...and it would seem value doesnt even come into it. but not all trades will be successful. and if you cant read the game state as well as others who are trading then you wont have enough successful trades.,206
12Xpert,or as has been pointed out use the subs to hedge other side. the obviousness of all of this trickery is superseded only by tipsters delusional belief that what they offer is something other than a random number generator.,221
12Xpert,right so youre saying those bets were submitted with bet3 6 5  and they change it to lsbet probably because they have an advertising deal with them? if thats true then it voids mybigpartner as a credible verification service.,225
12Xpert,yes it was quite clear you were shooting at me too. to be clear: ive never said any of those things. there are many other ways in life to succeed besides betting. and almost all tipsters are just lucky.,202
12Xpert,the only reason they are in ireland is because ireland is a tax haven. perhaps a small bit because they are english speaking. if it was about being in the eu they could have chosen 2 7  other nations.,200
12Xpert,lo que he utilizado es la herramienta de clculo de mximo drawdown  y p-value  (gracias a  que publiqu en el blog. a todos especialmente los que habis contestado b (4 3  % ) os animo a que la probis.,198
12Xpert,i don't. i voted remain (not that that matters). i also happen to have studied and worked in climate change from 1 9 9 0  to 2 0 0 5  and cycled to work (but i didn't go vegan).,177
12Xpert,"there was a reasonable correlation between tory-leave and labour-remain (2 :1  roughly).
somewhat ironic that those with the strongest/ most intolerant views about climate change will likely be the the ones with the biggest carbon footprints globally at least.",260
12Xpert,there was a question asking about pinnacle's turnover. understandably marco wouldn't answer. so with all the caveats of not having a real clue in mind i'm going to stick my neck out and guestimate the answer.  (1 /2 ),217
12Xpert,however this was at recreational bookmakers not a sharp book like pinnacle. if it does apply here too it's much weaker although i have suggested it as an explanation for why pinny's closing price might not be fully efficient.,225
12Xpert,"what's the signal? and if you knew what it was before closing why would you wait to back the closing price?

this is something i wrote many year ago about steamers not steaming enough and drifters not drifting enough.",217
12Xpert,i guess because you can never know the true probability of a single event it's impossible to prove that discrepancies in samples of events that average to efficiency are not systematic which i suppose is what  was getting at.,225
12Xpert,but for sure i have been at pains to point out that there is more to gambling than money. once we factor those aspect in (dopamine) then for sure you are right this is not a zero sum game.,188
12Xpert,but with respect to the latter most will fail. so putting out the numbers about this will hopefully help people who try keep some perspective and not end up in a place where they lose their shirt and more.,205
12Xpert,"issue  being sent out today. going to talk about descriptive stats vs. predictive modelling a topic i touched in the betting podcast 

 going to develop a couple of technical indicators similar to those used in fin. trading for football",236
12Xpert,this is just an inevitable reality of relative-skills competition like betting. its a game played over and over again where tiny advantages will be compounded over large numbers of bets. hence there can only be a few true winners.,230
12Xpert,i hope to limit the mistakes people make gambling and show the phycological errors that are made. gambling should not be glorified!  explains this well in his book squares and sharps so please understand the maths! also check out,229
12Xpert,presumably if it is causal the explanation is that bookmakers shift the line to exploit squares' biased preference for betting overs. but it's so weak that we really can't rule out the possibility this it's just non-causal and random.,234
12Xpert,"used a bit of my betting knowledge to predict how this season's scottish premiership may finish.

- which order will the top 2  finish?
- who clinches 3 rd place? 
- will hearts do enough to survive?

read here",210
12Xpert,well if you come from certain christian denominations you will argue that acquiring another persons assets through the assertion of skill via a contest amounts to cheating and fraud. in which case youre a cheat and a fraud too.,227
12Xpert,well here's the problem: we don't know. why? because journalists claim this special right to keep sources secret. so what we are then left with is nothing more than astrology. i guess that's why taleb is intolerant of them.,223
12Xpert,i'm not saying i think it's a scam. i'm saying it appears to be largely driven by sentiment (greed) and not fundamentals. if/when new customers dry up or customers start withdrawing from the product we will see what happens.,224
12Xpert,going to take this opportunity to shamelessly plug my book again. chapter three is titled: to gamble or not to gamble is there a question? it's all about the morals of gambling form a historical religious and evolutionary perspective.,234
12Xpert,further could someone please explain to me why an intrinsic link between sports and gambling would be considered so appalling when the whole of western society is intrinsically linked to the management of risk and uncertainty via financial markets.,248
12Xpert,"i don't know the precise figure they don't tell me. 

by ""lose"" we are talking losing expectation. my belief is that it's 9 9  %  and i'd wager closer to 1 0 0  %  than 9 9  % .",177
12Xpert,"i wonder if  was one of those ""analysed"" in the  ""secret report"" looking at the dependence by the gambling industry on high-spending vips customers who are disproportionately likely to be addicts according to 

pots and kettles spring to mind.",243
12Xpert,so misdirecting people by falsely associating pareto distribution of deposits with losses accrued by addicts? such intended misdirection would imply the authors are familiar with societal-wide pareto distributions and the 'mechanisms' behind them; that is not at all clear.,273
12Xpert,"what would be nice to see is the bookmakers just being a bit more transparent about these things. i think they would win support. admitting that they won't accept ""sharp"" players would not damage business in my view.",216
12Xpert,there are lots of winners br but they are lucky. these are allowed it's the sharp winners the recreational books don't want. hence ads that give the idea that savvy thinking is welcomed or encouraged should be banned.,217
12Xpert,the majority of punters don't read a paywall newspaper either. those who are banned already know why and i don't think it's particularly insightful to criticise dc. instead talk about why recreational bookmaking exists in the first place.,238
12Xpert,"why do you think pinnacle don't (can't) operate in the uk? they couldn't afford to. too much tax to pay for a model like theirs.

consensus by definition means both sides agree. if one doesn't = no consensus.",208
12Xpert,and it allows them to offer far more markets than an exchange or market-making bookmaker again an advertising plus point. but this also necessitate the banning of those clever enough to know how to find the loss-leading value.,226
12Xpert,"this sounds like the classic remoaner argument. you forgot ""stupid"".

when will you understand that telling people they are these things is precisely the reason boris is still prime minister. they are sick of your shit like this.",229
12Xpert,i'll give you my explanation. losing hurts considerably more than winning is enjoyed (so psychologists say). hence those who have to pay (middle classes) are more likely to vote than those who would be beneficiaries of wealth redistribution.,241
12Xpert,not wishing to detract from the sublime artistry of salahs goal but i suspect given the curl less than one degree difference in trajectory would have meant either hitting the near post or missing far one. totally obscene,220
12Xpert,"the theory is that closing price is the closest to the 'true' price for all pre-match prices because it contains the most info.

 does a much better job of explaining it than i can. 

obviously unavailable for in-play.",218
12Xpert,don't forget however that you prove that you're beating the closing line with skill but that doesn't necessarily imply you'll have expected profit. for that you need to beat the closing line by more than the bookmaker's margin.,227
12Xpert,"getting a second airing in 2 4  hours; people's capacity for expressing bias is fascinating.
""fundamental attribution error: the tendency to overestimate the action of others as being intentional rather than the product of random situational circumstances. """,258
12Xpert,yes for sure i know. 3 0 0 0  is nothing really. this fools many. however if we're good bayesians we can't rule inefficiency out and the larger n grows the more attention we have to give it.,190
12Xpert,"the problem with arguing for efficiency from smaller samples is whether it's simply variance that's tricking you into seeing an inefficiency.

i think in this case the inefficiency could be real but if it is it's very weak.",223
12Xpert,right but youll get different scores depending on which handicaps you use. in theory you could have a team on a big positive score and a big negative score at the same time just by using different handicaps.,207
12Xpert,"great interview from  with  who also mentions the psychological aspects of betting 

rob has quite a strong opinion on clv too which i do confirm! 

would love  to comment on what his average clv for his  plays is...",216
12Xpert,"so that's pretty close to using the harmonic mean.

yes when you forget to copy/paste the table values it can get pretty annoying if it's a memory intensive simulation. or did you find another way to do it?",206
12Xpert,"yes you will. i was restricted by many bookies many years ago doing similar things. if you want to make this method pay you will need to learn the ""dark arts"" of keeping your soft book accounts live.",199
12Xpert,this is just a mirror image argument. if you could be deliberately bad then you'd know how to be good. worst = unlucky which are normally distributed. 9 9  % + of pyckio tipsters are in that distribution.,204
12Xpert,"that is a good point too. but your mistake is that you assume without testing that there is a big difference.

if small markets were so easy more people would do them. they would then become bigger markets.",206
12Xpert,if people vote for use then i'm down with that. the problem is they hardly ever get asked about these things so that kinda reduces representative democracy to autocracy. that was one of the reasons for brexit too.,213
12Xpert,i'd recommend reading the success equation: untangling skill and luck in business sports and investing by michael mauboussin. if you google his name with luck and skill you will find some useful summaries of his thinking on this.,229
12Xpert,yes it's the full data working forward from 2 0 1 5 . you are working backwards from today so you fail to consider survivorship bias and mean regression. anyone can find a great tipster by working backwards.,207
12Xpert,i knew you would say that but it's hardly significant. here's the whole sample reordered in the same way. are you still trying to tell me that there's some causal reason why 2 0 1 5  was different?,197
12Xpert,new  predictions for 2 0 1 9 -2 0  (method: ) after the weekend games. attack strength  defence weakness ratings shown by team.  still favourites despite being held to a draw at     still to play tonight. data by,212
12Xpert,latest tennis tournaments data added linz and tianjin for wta and shanghai for atp including first singles title for coco gauff at age 1 5  nearly two years earlier than serena. just 7 1  more to catch up.,205
12Xpert,"if you're keen on following  's  selections fully automated then head over to  

here is a quick intro that should scare people away in no time  

+5 .1 4  %  roi across 3 5 1 2 7  selections",191
12Xpert,i've tried all to contact the  affiliate team twice this week but no one can be bothered to respond. your brand really is the most useless in all of bookmaker-land. i mean properly useless. perhaps  should be renamed,216
12Xpert,my calculations in the following article are not to 2  %  comm if recent reports suggesting that 2  %  comm is available to jo average then the case for betfair betting and not bookmaker betting is stronger still,212
12Xpert,week 5  roundup  thanks again to  for providing the data anyone who would like to do their own analysis should take a look at  and remember to backtest any strategy before you using any of your hard-earned cash,210
12Xpert,this from an individual who makes a living from the losses of others. just as interesting. by all means let's debate the morals of gambling. let's see if we can manage it without resorting to argumentum ad hominem.,214
12Xpert,for anyone following this thread the reality is that from just a couple of hundred tips with average odds of over 3  and the returns shown here it's effectively impossible to tell anything at all good or bad.,208
12Xpert,there are just some brands i would refuse to promote. they have contacted me many times over the years and every time i have told them what i think of their brand and where the can stick it.,190
12Xpert,anyway i'll let this go. i'm not here to cause trouble for the sake of it just want to educate punters to understand more about luck and skill. time will tell if you have any of the latter.,189
12Xpert,i actually agree with you about the eu parliament. it's elected to make decisions on our behalf in the same way that we elect a uk parliament. indirect democracy is clearly more practical than holding referendums on everything.,227
12Xpert,it's already been explained by me and others. they are the most popular global soft book and 9 9  %  of punters need soft books to have a chance of finding +ev. most of those won't get restricted.,196
12Xpert,well almost no punter is sharp enough to ever be a winner at a sharp book so i have to cater for those who aren't and still use other bookmakers. bet3 6 5  is the best of them.,176
12Xpert,not sure what the argument was here but i think it's still important to highly the cul-de-sacs that data mining can take you down if you're careful how you use it. these two quotes should do the job.,199
12Xpert,you know my views on all of this. data mining and charting in sports betting is basically alchemy whether or not the data is made up. if people want to believe in this nonsense that's their look out.,199
12Xpert,ir is very popular now because punters like it and bookmakers make more money from it (bigger margins). hence it's probably harder to beat on average but if you do the work you may find more exploitable opportunities.,217
12Xpert,the strong clvh says you shouldn't be able to beat the closing line. your study proposition is an interesting one. as i understand it you're effectively saying greater opening line variance will correlate with greater closing line variance.,240
12Xpert,economically for you it may be priceless data. but scientifically for the community if we can't see it test it and replicate it it has no value. it's like some one claiming they've built a perpetual motion machine.,214
12Xpert,would be nice if he showed it then. if this is a hypothesis then test it with empirical data like i have. if you can't or won't then it's not a hypothesis worth talking about it's just supposition.,197
12Xpert,exactly. the question for debate here is whether biases are sufficiently large to be able to exploit them for a consistent long term profit (beyond luck) once the costs of playing in the market have been accounted for.,218
12Xpert,just checking in with  are we seeing some mean regression or just bad luck? i could be the current history 1  in 6  times by guessing (was 1  in 9 ). are you planning to return next season?,189
12Xpert,if the  was ranked according to performance relative to market expectation (based on fair  match odds) this is how it would have finished. cardiff relegated despite finishing 6 th. chelsea getting champions league despite finishing 1 7 th.,239
